episode,MADDPG_reward,MADDPG_latency,MADDPG_energy,MADDPG_completion_rate,LLM_MADDPG_reward,LLM_MADDPG_latency,LLM_MADDPG_energy,LLM_MADDPG_completion_rate,LLM_only_reward,LLM_only_latency,LLM_only_energy,LLM_only_completion_rate
1484,0.1441,14.034268174760008,1.1605,0.451,0.8293,15.421170632130915,1.1,0.9047,0.6484,7.2857,0.7822,0.7518
1485,0.1628,12.892280571662452,1.1906,0.545,0.8765,14.810165886664375,1.1,0.9511,0.5696,7.0,0.7646,0.7738
1486,0.1841,15.415076737562636,1.1756,0.5465,0.958,15.289495459305263,1.1,0.9906,0.5288,7.3945,0.8294,0.7306
1487,0.1135,15.098138416483794,1.1943,0.4113,0.836,14.528861662620557,1.1,0.9215,0.6286,7.3721,0.7944,0.7703
1488,0.1033,13.34408310529933,1.1717,0.4666,0.7837,14.070114758088794,1.1,0.8905,0.6415,7.1948,0.8268,0.7579
1489,0.1103,14.08142411049639,1.1735,0.4308,0.8658,12.77155108060203,1.1,0.9488,0.6497,7.066,0.8327,0.7575
1490,0.194,14.180253895078772,1.1635,0.5116,0.9079,13.481316792020216,1.1,0.9314,0.6032,7.0,0.8426,0.7569
1491,0.1396,14.80796303673696,1.1734,0.4882,0.854,15.211326052045914,1.1,0.9295,0.6463,7.1818,0.8488,0.7866
1492,0.233,15.707018850944102,1.1622,0.5535,0.8091,13.782316717923187,1.1,0.923,0.5026,7.4936,0.8466,0.7255
1493,0.1394,14.587559051849947,1.1819,0.4404,0.8938,14.882789558702681,1.1,0.9224,0.5182,7.0,0.8222,0.7396
1494,0.1619,14.28103512270907,1.1784,0.5367,0.8813,11.66749646291483,1.1,0.9332,0.5157,7.3719,0.8147,0.7128
1495,0.2027,15.981152897966734,1.1948,0.4966,0.806,12.688076363661038,1.1,0.8949,0.6211,7.0702,0.8155,0.7529
1496,0.2167,12.404049150097388,1.1596,0.5167,0.8701,15.473181192253909,1.1,0.9279,0.5118,7.105,0.798,0.7501
1497,0.2185,14.426901956933156,1.1917,0.5353,0.8986,14.106804389774103,1.1,0.9813,0.5844,7.0,0.8031,0.7428
1498,0.193,13.78044463282137,1.1654,0.502,0.9077,15.431975268227237,1.1,0.9158,0.5804,7.0389,0.7935,0.7052
1499,0.1876,15.177090698855734,1.1812,0.5248,0.8523,14.019289075115287,1.1,0.918,0.5528,7.3286,0.7962,0.7122
1500,0.1748,12.0035976739211,1.1634,0.5144,0.84,13.834543571011421,1.1,0.9298,0.648,7.3512,0.8762,0.7456
1501,0.1901,13.088573342570944,1.1698,0.5273,0.9121,13.589533503711747,1.1,0.9706,0.529,7.2634,0.8747,0.7143
1502,0.1617,13.746128572150335,1.1005,0.5045,0.8032,14.380294398180801,1.1,0.9207,0.5599,7.1204,0.8688,0.7787
1503,0.1567,16.058852828709796,1.176,0.4591,0.8782,14.962089902302763,1.1,0.9134,0.6316,7.0001,0.8361,0.7856
1504,0.1754,12.853195579520191,1.1246,0.5169,0.7977,13.579527740304275,1.1,0.9204,0.5052,7.2534,0.8253,0.7222
1505,0.1726,14.096855429842417,1.1409,0.5394,0.9081,15.233485052955395,1.1,0.9739,0.6144,7.1647,0.8796,0.7664
1506,0.1672,14.871736590604696,1.1297,0.4846,0.8493,15.269163019667888,1.1,0.9107,0.6388,7.2851,0.831,0.8092
1507,0.1934,14.370196430197522,1.1715,0.5146,0.9188,16.203003897801516,1.1,0.943,0.6585,7.1843,0.79,0.8018
1508,0.1999,13.055149955129167,1.1196,0.5446,0.8847,14.563491969863273,1.1,0.9206,0.649,7.198,0.8115,0.7936
1509,0.1817,14.317294856206535,1.1394,0.5334,0.8083,13.848102214955714,1.1,0.864,0.5543,7.3061,0.7454,0.7229
1510,0.2131,15.241570876683843,1.1682,0.5098,0.9283,13.74064990383188,1.1,1.0,0.5997,7.3479,0.6793,0.7091
1511,0.1563,11.576811142128479,1.1684,0.4721,0.9348,15.385771068882425,1.1,0.9684,0.5131,7.5386,0.7586,0.6636
1512,0.178,12.955390357150886,1.1907,0.507,0.9055,14.194247997892356,1.1,0.9206,0.5438,7.231,0.7685,0.7029
1513,0.1673,15.080373236187384,1.1685,0.5083,0.8323,13.952574666036798,1.1,0.8754,0.516,7.4179,0.8288,0.7587
1514,0.1429,13.789635671051025,1.164,0.5054,0.8536,12.573204524685611,1.1,0.9089,0.5536,7.6734,0.8559,0.7059
1515,0.183,14.941170564986061,1.1325,0.4576,0.8748,12.128349673049769,1.1,0.929,0.6488,7.4251,0.8658,0.7979
1516,0.1829,12.76107985546259,1.1979,0.5038,0.8374,15.73935242795852,1.1,0.9314,0.559,7.56,0.7619,0.7381
1517,0.2198,13.79708316294658,1.1483,0.533,0.946,14.79218520019027,1.1,0.9915,0.5955,7.2069,0.8761,0.7668
1518,0.2012,15.032957299300403,1.1708,0.4792,0.8771,14.50753026900005,1.1,0.9435,0.5737,7.1965,0.8338,0.7449
1519,0.1656,14.117763592299935,1.1466,0.5045,0.7498,13.305768288808528,1.1,0.876,0.578,7.3155,0.6888,0.7112
1520,0.2298,13.254316546146299,1.1876,0.5196,0.8875,15.373125050156327,1.1,0.9488,0.6648,7.3354,0.8016,0.8115
1521,0.2167,14.551193254495177,1.1523,0.5551,0.8573,14.314739138944642,1.1,0.9509,0.5503,8.1986,0.7533,0.7557
1522,0.2034,13.064163480559813,1.1516,0.5137,0.8704,15.32019919176013,1.1,0.9365,0.6066,7.2199,0.6864,0.7708
1523,0.1865,15.016399437843765,1.1617,0.5094,0.8579,12.70116667517242,1.1,0.9377,0.5714,7.3586,0.8002,0.7545
1524,0.1712,15.470518137500093,1.136,0.4711,0.9116,14.085208609016876,1.1,0.935,0.5104,7.6041,0.809,0.7151
1525,0.1849,13.422411324926497,1.1681,0.5428,0.9264,14.867794146134548,1.1,0.9666,0.5832,7.4317,0.7422,0.7356
1526,0.2179,14.128217313228065,1.1386,0.5542,0.8895,14.398024126252157,1.1,0.9356,0.6383,7.3874,0.8567,0.784
1527,0.2362,14.250002260680368,1.1508,0.543,0.8623,13.59120445035496,1.1,0.9379,0.5168,7.4558,0.8236,0.7134
1528,0.2295,16.118374994997225,1.1488,0.5315,0.8764,15.031873796900577,1.1,0.9317,0.5118,7.1892,0.7246,0.6924
1529,0.1857,13.129141486121014,1.1918,0.5336,0.8799,13.138751885400684,1.1,0.9465,0.5261,7.1906,0.8251,0.7254
1530,0.1726,15.9295466696268,1.1537,0.5209,0.8436,13.560656287534265,1.1,0.9076,0.6299,7.0972,0.7919,0.7836
1531,0.2011,14.095598634493202,1.1867,0.5019,0.9064,14.932641000457945,1.1,0.9349,0.6231,8.3245,0.7775,0.7654
1532,0.16,12.082523369579937,1.1628,0.4756,0.9018,13.004957592005606,1.1,0.9359,0.5961,7.6133,0.8194,0.7549
1533,0.2068,13.870546147458692,1.178,0.5018,0.9511,14.927905679952291,1.1,0.9616,0.5796,7.5896,0.7168,0.7295
1534,0.1972,12.9181543739047,1.1358,0.5164,0.9389,14.183737212033266,1.1,0.9748,0.651,7.6632,0.793,0.7725
1535,0.1911,14.23224984298189,1.1459,0.5052,0.8523,13.640707100898219,1.1,0.9398,0.6303,8.5,0.8416,0.7521
1536,0.167,13.834334706376461,1.1601,0.5295,0.9207,13.763968093379464,1.1,0.9627,0.638,7.4743,0.796,0.7475
1537,0.2142,14.690826499651052,1.1621,0.5557,0.8416,15.155505153600593,1.1,0.9229,0.6383,7.437,0.6971,0.7466
1538,0.192,13.570888130277572,1.1163,0.5122,0.9163,12.757343995293809,1.1,0.9602,0.6093,7.7523,0.8418,0.7599
1539,0.1788,15.466278687301514,1.1632,0.5233,0.8624,14.019994872538408,1.1,0.9507,0.5779,7.3241,0.8728,0.7573
1540,0.1422,13.847287071132877,1.1625,0.5101,0.8402,14.9755143197212,1.1,0.901,0.647,7.2255,0.8079,0.7773
1541,0.2055,14.255664295146813,1.1695,0.5809,0.8994,14.933472282061688,1.1,0.954,0.6574,7.396,0.8506,0.7998
1542,0.2459,14.836625543224027,1.1916,0.5671,0.767,13.966671732766727,1.1,0.8865,0.504,7.3913,0.746,0.7017
1543,0.2443,13.275259728980997,1.1563,0.5622,0.8092,14.43356740537112,1.1,0.9204,0.5088,7.4948,0.7641,0.7179
1544,0.1985,12.496527407623612,1.172,0.4597,0.8805,13.849679055091984,1.1,0.9259,0.663,7.3026,0.754,0.7956
1545,0.1961,14.763567121419017,1.194,0.5453,0.8928,13.97223017417678,1.1,0.9749,0.5471,7.5607,0.8227,0.7219
1546,0.2205,13.613004227438879,1.2,0.5353,0.8729,15.131170185462272,1.1,0.9345,0.6485,7.3652,0.8614,0.7301
1547,0.189,14.194660013402874,1.1211,0.4957,0.819,15.051042427237782,1.1,0.8876,0.5661,7.735,0.8548,0.7418
1548,0.2184,13.602575636877573,1.1669,0.5114,0.8537,13.906983295004885,1.1,0.9176,0.5202,7.2569,0.7194,0.6911
1549,0.2294,17.38663986203109,1.1756,0.5471,0.9086,14.289151800786634,1.1,0.967,0.5137,7.4702,0.8169,0.6979
1550,0.2403,13.184746787038522,1.1425,0.5097,0.9177,15.738737567908332,1.1,0.9553,0.5266,7.4311,0.8701,0.7512
1551,0.2119,13.88296483957082,1.1641,0.5009,0.8912,14.246067150701617,1.1,0.9327,0.5425,7.5437,0.748,0.7327
1552,0.2104,14.108247177888584,1.1183,0.5458,0.9444,14.094163502717299,1.1,0.9969,0.583,7.6796,0.8061,0.7288
1553,0.1963,14.234073377595317,1.1374,0.5445,0.9106,12.994020216978901,1.1,0.9654,0.6193,7.5444,0.8326,0.7705
1554,0.1982,15.01769252596341,1.1311,0.5558,0.8595,13.399580102839751,1.1,0.9256,0.6677,7.4608,0.8553,0.7803
1555,0.2122,11.593280367071827,1.1427,0.4999,0.8809,13.55380844064965,1.1,0.9448,0.5751,7.634,0.7534,0.7186
1556,0.226,12.301164357691588,1.1391,0.5174,0.8307,13.017831928764974,1.1,0.9316,0.5881,7.6628,0.6975,0.7302
1557,0.2388,13.985907470225186,1.1493,0.5478,0.8893,14.253974822523467,1.1,0.9659,0.5887,7.5473,0.8154,0.7604
1558,0.2018,14.411383059259517,1.1366,0.5458,0.9446,15.300861746519342,1.1,0.9619,0.5917,7.5699,0.8768,0.7505
1559,0.2531,12.707006599238335,1.1535,0.5627,0.9257,14.401071259862793,1.1,0.9763,0.588,7.6209,0.7969,0.7163
1560,0.2151,14.781893890519946,1.1448,0.5343,0.9582,15.510937102847116,1.1,1.0,0.5015,7.1701,0.765,0.7107
1561,0.2213,14.797058539426793,1.1798,0.5182,0.8817,14.589177709712366,1.1,0.9298,0.5003,7.4271,0.8656,0.6935
1562,0.2061,14.66544448329124,1.1593,0.495,0.9562,13.942772420912702,1.1,0.9854,0.5166,7.569,0.7696,0.7019
1563,0.17,12.288245457816695,1.1715,0.4644,0.8872,14.265427955506182,1.1,0.9521,0.5173,7.4331,0.8029,0.7304
1564,0.2435,13.608929497288752,1.1715,0.5369,0.9623,14.440319117743073,1.1,0.9784,0.6198,7.4211,0.7599,0.7775
1565,0.241,15.286086685512593,1.1201,0.527,0.8953,13.252397830980144,1.1,0.9318,0.5348,7.5594,0.7572,0.7205
1566,0.2194,13.526195318357164,1.1586,0.5167,0.9283,13.710523145248146,1.1,0.9482,0.6521,7.5493,0.7183,0.791
1567,0.2278,13.344753414713637,1.1524,0.54,0.963,14.600047760812032,1.1,0.9778,0.6579,7.5593,0.6922,0.776
1568,0.2384,12.869323844257442,1.1328,0.5548,0.888,13.111433590980914,1.1,0.9293,0.6659,7.3031,0.8603,0.7705
1569,0.1934,13.690376630645314,1.1507,0.5014,0.9067,12.6314807674443,1.1,0.928,0.6596,7.1749,0.7218,0.7341
1570,0.2169,14.118571128815084,1.176,0.5382,0.955,13.98542160290111,1.1,0.9552,0.5462,7.6267,0.694,0.7429
1571,0.2467,13.513364889463585,1.1987,0.5613,0.891,14.187850413594846,1.1,0.9361,0.5867,7.309,0.7901,0.7646
1572,0.2024,15.192718389590299,1.1473,0.5084,0.8377,14.75291565208578,1.1,0.9156,0.5298,7.2964,0.7743,0.7418
1573,0.2372,13.262312005191465,1.1736,0.528,0.9936,14.748973121849257,1.1,0.9862,0.6371,7.2629,0.8123,0.7508
1574,0.2016,14.057360622471915,1.1631,0.5231,0.876,13.946189626460386,1.1,0.9218,0.651,7.6671,0.775,0.7733
1575,0.2424,16.125750925855503,1.1519,0.5209,0.9043,13.449856806216353,1.1,0.97,0.6447,7.4747,0.7228,0.7405
1576,0.2321,13.194686693865366,1.1332,0.6049,0.9492,13.771851370848871,1.1,0.9548,0.5737,7.5025,0.7028,0.7486
1577,0.1981,12.891964704126956,1.1499,0.5263,0.8697,13.463329332776679,1.1,0.9352,0.629,7.5608,0.7069,0.7624
1578,0.2599,14.587951612478884,1.1184,0.5281,0.8517,12.887541901839345,1.1,0.9473,0.5166,7.4198,0.8758,0.7078
1579,0.2189,14.264979721504835,1.1708,0.5424,0.9084,13.78999477716677,1.1,0.9567,0.5068,7.6257,0.7922,0.7453
1580,0.2179,14.94800342155329,1.1246,0.5191,0.8162,16.04019990432953,1.1,0.9486,0.6281,7.1655,0.7475,0.7685
1581,0.2408,13.455920536282317,1.1359,0.5683,0.8839,14.5536044048471,1.1,0.9508,0.5723,7.1869,0.7824,0.7698
1582,0.2624,14.589150012884001,1.1367,0.565,0.9077,13.516060088647333,1.1,0.9495,0.6692,7.1596,0.8017,0.795
1583,0.2155,12.19012427345671,1.1059,0.54,0.8844,14.209483037778535,1.1,0.9336,0.5165,7.4805,0.775,0.7165
1584,0.2399,13.982476862955073,1.1468,0.4762,0.8269,16.252412402390377,1.1,0.926,0.6455,7.4777,0.8379,0.7411
1585,0.2487,15.03482234655284,1.1062,0.5562,0.9679,15.140348031558196,1.1,0.9949,0.5816,7.2811,0.7475,0.7237
1586,0.2552,13.165905734131552,1.1299,0.5924,0.9007,14.156062100538444,1.1,0.9594,0.6406,7.316,0.7668,0.7447
1587,0.2445,13.294302142550865,1.1703,0.5857,0.9602,15.119808499389645,1.1,0.968,0.6389,8.5,0.8711,0.7759
1588,0.2332,15.541935477611439,1.134,0.5926,0.8839,16.829923306230963,1.1,0.9367,0.6557,7.2072,0.7412,0.7299
1589,0.2238,14.846263335367995,1.1591,0.5693,0.8557,12.55508905057363,1.1,0.9027,0.5506,7.408,0.8131,0.7707
1590,0.2446,14.459467577908717,1.1438,0.5457,0.9072,15.522956078061524,1.1,0.9518,0.6615,7.1929,0.7582,0.7872
1591,0.2198,15.050431221711783,1.1359,0.5553,0.8851,13.802108283359209,1.1,0.9489,0.5258,7.5549,0.7786,0.6839
1592,0.1797,14.251725148786067,1.1074,0.507,0.8415,15.756422868331118,1.1,0.9087,0.5139,7.4545,0.6979,0.7012
1593,0.2543,13.646498186276832,1.1172,0.5675,0.9603,14.201529626604472,1.1,0.9733,0.5734,7.035,0.7184,0.7685
1594,0.2652,12.236820772172255,1.1556,0.5831,0.8658,13.614551479285518,1.1,0.9274,0.6408,7.2477,0.6939,0.7694
1595,0.194,15.20237966812392,1.11,0.5186,0.8107,14.116873227372787,1.1,0.9114,0.5805,7.0,0.8459,0.7257
1596,0.2245,13.199455701408464,1.1498,0.5581,0.9529,13.805694657248779,1.1,0.9554,0.641,7.4633,0.8769,0.7782
1597,0.261,13.297724173523239,1.1613,0.5429,0.87,14.660602221646501,1.1,0.9247,0.624,7.686,0.6993,0.7594
1598,0.2933,13.700326740847391,1.1144,0.593,0.865,15.286341450976757,1.1,0.9092,0.5356,7.0,0.7025,0.7239
1599,0.2491,13.617336442811633,1.122,0.5548,0.8125,13.339508224423277,1.1,0.9009,0.6613,7.0,0.7878,0.771
1600,0.2333,14.463959871948859,1.1175,0.5277,0.9698,14.975692313902705,1.1,0.9907,0.5103,7.2958,0.7903,0.7069
1601,0.2459,13.248898715932281,1.1389,0.5716,0.833,15.230686382098522,1.1,0.9257,0.6527,7.2359,0.819,0.7823
1602,0.2808,11.79236173584604,1.1649,0.533,0.8932,13.519393476227508,1.1,0.9576,0.5518,7.1589,0.8061,0.7391
1603,0.237,12.886000836193631,1.1082,0.5354,0.9312,14.22691189470685,1.1,0.9571,0.585,7.0,0.8254,0.7631
1604,0.2343,15.976027873600195,1.1809,0.5408,0.9086,14.442030063219633,1.1,0.9727,0.5718,7.2866,0.7144,0.7107
1605,0.2419,13.748546035369136,1.1009,0.5818,0.8865,13.0332556696867,1.1,0.9766,0.5292,7.3951,0.6999,0.6922
1606,0.2321,14.330591021870996,1.0992,0.5363,0.8121,15.991578889947203,1.0992,0.9016,0.5609,7.7753,0.8617,0.7111
1607,0.2564,15.039256230936392,1.1246,0.5509,0.8517,15.320643794674279,1.1,0.9275,0.5328,7.4617,0.7765,0.7638
1608,0.2901,12.711142698194802,1.1236,0.6017,0.8961,14.350195500978149,1.1,0.9434,0.5347,7.0,0.8828,0.6922
1609,0.2621,13.52196699150286,1.1142,0.5603,0.8517,13.708353136510594,1.1,0.9193,0.5318,7.181,0.7961,0.7308
1610,0.25,11.979894305068495,1.1433,0.5304,0.8957,13.434206098814743,1.1,0.9361,0.5831,7.2883,0.7837,0.7238
1611,0.2498,14.526494423290357,1.1304,0.6101,0.9166,14.557394660318524,1.1,0.9673,0.6356,7.0187,0.806,0.7656
1612,0.2224,14.314685958134714,1.1124,0.5565,0.9287,14.349220826256401,1.1,0.985,0.5967,7.308,0.7072,0.7487
1613,0.2768,14.364533366644606,1.1335,0.5581,0.8296,13.401403626821175,1.1,0.8912,0.6518,7.2791,0.7375,0.7276
1614,0.2563,13.407654750692714,1.1354,0.5505,0.9831,13.605879841173378,1.1,1.0,0.6082,7.3822,0.8675,0.7843
1615,0.2546,12.518878256795986,1.1317,0.5246,0.9181,13.111526298396088,1.1,0.944,0.6172,7.2863,0.7212,0.774
1616,0.3295,13.693016646963823,1.1384,0.6042,0.8829,16.562305047816913,1.1,0.9483,0.6135,7.1754,0.7328,0.7633
1617,0.2664,14.495452188616593,1.1708,0.5832,0.9314,14.417471320224104,1.1,0.9718,0.5764,7.0,0.7891,0.7571
1618,0.2439,13.797844702257933,1.1453,0.5013,0.9882,16.056074465529484,1.1,1.0,0.6172,7.0,0.8197,0.7327
1619,0.2516,13.849583282815436,1.1337,0.5562,0.8164,15.43811850552777,1.1,0.9134,0.5119,7.1497,0.6847,0.6809
1620,0.2868,13.36926948233004,1.1207,0.5361,0.8703,15.067619350740607,1.1,0.9297,0.6462,7.0044,0.7669,0.7732
1621,0.2646,16.14948346478477,1.1524,0.5508,0.7728,15.630919649989966,1.1,0.8833,0.6322,7.0179,0.761,0.7763
1622,0.2311,13.724725459742496,1.1263,0.5426,0.8878,14.156702718347152,1.1,0.9684,0.5417,7.3058,0.8571,0.6852
1623,0.2835,14.212799439485652,1.1185,0.5748,0.8949,13.826332384807737,1.1,0.9495,0.6306,7.3395,0.8515,0.7945
1624,0.2491,13.82513155957334,1.1364,0.6091,0.8761,15.446836283861511,1.1,0.949,0.5021,7.0,0.8465,0.7243
1625,0.3056,13.49430313792065,1.1306,0.5906,0.8477,14.372356401879593,1.1,0.9188,0.5369,7.0199,0.8462,0.7011
1626,0.2887,13.986424209997141,1.1505,0.5592,0.7842,13.31732492465017,1.1,0.8915,0.5111,7.0,0.8287,0.7204
1627,0.2557,14.503416672132662,1.1135,0.5298,0.8926,12.274372933769204,1.1,0.9651,0.6326,7.1031,0.8532,0.7616
1628,0.2943,14.412194699402733,1.1317,0.5625,0.9406,12.018178363954169,1.1,0.9536,0.6285,7.0,0.7248,0.7537
1629,0.2681,15.127642757026138,1.1155,0.5702,0.8478,15.515985627178537,1.1,0.9242,0.6383,7.0,0.7634,0.7684
1630,0.2859,12.698277724302184,1.1075,0.5275,0.8935,14.28828771047713,1.1,0.9438,0.5008,7.0128,0.8317,0.6704
1631,0.2784,12.918697382671343,1.1161,0.5368,0.8025,14.90566975083276,1.1,0.9229,0.5852,7.1799,0.8702,0.7529
1632,0.2496,13.999776523263813,1.1302,0.5571,0.8929,14.325662989914193,1.1,0.9763,0.6198,7.0292,0.8118,0.776
1633,0.2546,13.64472721841554,1.1246,0.5482,0.8539,14.416403825234008,1.1,0.94,0.5264,7.1531,0.7225,0.7257
1634,0.292,15.655193948797104,1.144,0.587,0.8366,15.826840508439556,1.1,0.9441,0.6105,7.0453,0.874,0.787
1635,0.2625,13.490120503114328,1.1273,0.5374,0.836,13.401812104845938,1.1,0.9,0.5143,7.2664,0.8415,0.6874
1636,0.2615,13.299481782510357,1.1647,0.5421,0.8518,13.301856148614837,1.1,0.8771,0.5308,7.3026,0.8133,0.7278
1637,0.2499,13.085756111073929,1.1472,0.5769,0.8861,14.1714297731441,1.1,0.9506,0.5809,7.0,0.8582,0.787
1638,0.2807,15.955922377688506,1.1574,0.5848,0.8091,13.692027168898123,1.1,0.9189,0.6111,7.1669,0.8187,0.7902
1639,0.3173,15.070122751243739,1.1655,0.5524,0.8496,15.567035298101489,1.1,0.9183,0.5248,7.0971,0.7002,0.7403
1640,0.249,13.879298802302522,1.0556,0.5056,0.8649,12.371964149063638,1.0556,0.922,0.5315,7.4928,0.741,0.7286
1641,0.2735,14.028838035928901,1.1528,0.5382,0.8166,11.61186978529036,1.1,0.9143,0.5348,7.0,0.8612,0.7198
1642,0.3045,12.746593501683126,1.1048,0.568,0.9462,13.497828180545234,1.1,0.9982,0.5406,7.0,0.7387,0.7254
1643,0.2722,13.486119770555955,1.1592,0.5868,0.8263,13.818169030223514,1.1,0.919,0.5385,7.0,0.8283,0.7213
1644,0.2844,12.695413866197942,1.1697,0.5395,0.8339,14.753071164320037,1.1,0.9339,0.5672,7.0,0.7524,0.7511
1645,0.2516,13.55102365477995,1.1133,0.5694,0.8193,13.746226431306402,1.1,0.9255,0.6111,7.05,0.85,0.7767
1646,0.2849,13.666865350401697,1.0687,0.5615,0.9436,14.654809618969265,1.0687,0.9815,0.5745,7.0163,0.8125,0.7091
1647,0.2718,13.595982595037931,1.1496,0.5596,0.8869,13.758872074970386,1.1,0.9649,0.6319,7.0767,0.807,0.7466
1648,0.2981,13.96703822113761,1.0739,0.5679,0.8192,14.986715296921002,1.0739,0.8986,0.6223,7.0725,0.7424,0.7405
1649,0.303,13.968556901284751,1.1298,0.5901,0.9105,14.361148841133216,1.1,0.9447,0.5215,7.0,0.693,0.7009
1650,0.3344,13.837216710671877,1.083,0.6254,0.8691,13.163687438346388,1.083,0.9244,0.5083,7.0,0.826,0.7026
1651,0.2906,13.508712109028288,1.1103,0.5564,0.871,13.77348897761964,1.1,0.9404,0.6493,7.0,0.7155,0.7801
1652,0.2855,13.44735955894001,1.1432,0.599,0.8433,15.662672467255522,1.1,0.9454,0.5136,7.4438,0.8246,0.7177
1653,0.2831,12.758466367571016,1.1353,0.591,0.8244,14.2246901277521,1.1,0.9246,0.5252,7.0,0.7922,0.7303
1654,0.2715,14.273400898743184,1.1337,0.5558,0.8727,13.936380401756535,1.1,0.8908,0.5038,7.5501,0.848,0.7063
1655,0.2872,15.019359691541261,1.1355,0.556,0.8324,13.801368060317934,1.1,0.9707,0.6068,7.1145,0.7335,0.7504
1656,0.2737,14.609252873271899,1.1429,0.5993,0.9381,12.380872519788044,1.1,0.9778,0.599,7.0964,0.7864,0.7311
1657,0.2843,15.145610886585064,1.095,0.5637,0.7986,13.675678926483004,1.095,0.9223,0.6678,7.2809,0.7839,0.7723
1658,0.3101,13.458950858790578,1.1352,0.5811,0.9243,15.573681227874774,1.1,0.9712,0.6508,7.0,0.7134,0.7645
1659,0.2594,12.729341125098971,1.1139,0.5662,0.8496,14.771137749967272,1.1,0.9016,0.5698,7.0,0.8341,0.752
1660,0.3071,14.989799452634054,1.1469,0.6035,0.8675,12.69738028233714,1.1,0.9446,0.5632,7.0,0.7536,0.7436
1661,0.3114,15.822196699776356,1.1445,0.6205,0.891,15.050361090491352,1.1,0.9254,0.5505,7.2463,0.7108,0.7303
1662,0.2803,12.78466648270441,1.129,0.5812,0.8246,13.405169612165546,1.1,0.9197,0.5259,7.0,0.7753,0.7247
1663,0.2366,13.802170107800235,1.119,0.5456,0.8913,15.301286306493077,1.1,0.9557,0.5235,7.231,0.7223,0.7076
1664,0.2703,14.027858247902358,1.0816,0.568,0.7301,14.563659438243556,1.0816,0.8843,0.5225,7.2943,0.8551,0.6988
1665,0.3127,12.269290698355483,1.1094,0.5567,0.819,15.33358655372064,1.1,0.9037,0.5194,7.0906,0.7904,0.6723
1666,0.2841,15.82648264044672,1.1724,0.5629,0.8093,16.176305928598225,1.1,0.8626,0.5409,7.0685,0.7141,0.7107
1667,0.263,14.555487840204062,1.0868,0.5333,0.794,14.024413384717516,1.0868,0.8942,0.5521,7.0208,0.7287,0.6919
1668,0.2743,15.251023151631513,1.1502,0.5853,0.8403,13.575924876844462,1.1,0.9332,0.6635,7.0,0.8217,0.7868
1669,0.3043,16.096014278711444,1.098,0.5663,0.8669,14.12785860580687,1.098,0.9355,0.5983,7.0,0.8566,0.7268
1670,0.2983,13.842230484849754,1.1017,0.6074,0.8807,15.059940025340177,1.1,0.9409,0.6679,7.0,0.7013,0.7795
1671,0.2814,14.495151763292762,1.1189,0.5568,0.8595,13.925423834745764,1.1,0.9242,0.5633,7.3967,0.6896,0.7264
1672,0.279,12.798841515375614,1.0861,0.5506,0.8183,14.915032099391608,1.0861,0.9246,0.5778,7.0,0.8744,0.6899
1673,0.2788,15.868578805851273,1.1363,0.5488,0.8645,13.080279043971045,1.1,0.9604,0.5552,7.0848,0.762,0.6849
1674,0.2676,13.282605602092557,1.1182,0.525,0.8531,14.37377438418919,1.1,0.9249,0.5311,7.1945,0.7206,0.7292
1675,0.3238,13.591638079591378,1.1468,0.5734,0.8893,15.296522966427627,1.1,0.9602,0.5243,7.9157,0.7159,0.7137
1676,0.2815,13.577084444570723,1.1233,0.5505,0.8818,13.414242903951726,1.1,0.9594,0.6607,7.1349,0.7933,0.8107
1677,0.3158,13.169841195939979,1.1029,0.6142,0.8479,12.55148741990565,1.1,0.911,0.6678,7.0,0.8243,0.795
1678,0.3229,13.955255438640068,1.0971,0.5865,0.8058,13.464336917557851,1.0971,0.8884,0.5076,7.3452,0.7697,0.6922
1679,0.3118,12.88006307431605,1.0972,0.5822,0.8165,13.228964519237165,1.0972,0.9292,0.5256,7.3116,0.6848,0.6678
1680,0.2807,13.220358577095976,1.1061,0.5583,0.8209,12.925268639041619,1.1,0.8984,0.572,7.068,0.7631,0.7534
1681,0.2994,13.915983336088878,1.1088,0.6055,0.8312,14.947492388803278,1.1,0.912,0.5317,7.0,0.7351,0.7473
1682,0.2904,13.118473822557156,1.1195,0.5785,0.8572,14.852119480353835,1.1,0.9368,0.5619,7.2619,0.8304,0.6868
1683,0.2714,13.996388526056256,1.0999,0.5399,0.8771,15.114987964978617,1.0999,0.9231,0.5219,7.0,0.7798,0.714
1684,0.2988,14.238191966504948,1.0783,0.5465,0.8424,13.371376089037762,1.0783,0.9195,0.5776,7.0,0.8727,0.734
1685,0.2661,14.987755963856094,1.1184,0.5467,0.8452,13.263634819877574,1.1,0.93,0.5462,7.117,0.8099,0.675
1686,0.3185,14.380018160066468,1.1173,0.6214,0.8508,13.889494212456928,1.1,0.8927,0.5598,7.4378,0.8211,0.702
1687,0.2825,13.918677273777554,1.1291,0.5658,0.8209,13.845329957271744,1.1,0.9132,0.516,7.2747,0.7912,0.7162
1688,0.2975,15.174786495404797,1.0609,0.6076,0.8024,14.676752552573612,1.0609,0.8775,0.5728,7.0196,0.726,0.7687
1689,0.2997,11.840982870471787,1.1369,0.6228,0.7649,14.162748725444787,1.1,0.875,0.6672,7.0,0.8084,0.7858
1690,0.2881,13.443100009045194,1.1295,0.6217,0.8125,14.464142402538561,1.1,0.9042,0.5559,7.1754,0.7593,0.7293
